Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA04467,OMA01445,Regulatory,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,Salm
OMA02042,OMA01217,Metabolic,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,PMID:31455646
OMA01217,OMA01445,Metabolic,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,PMID:31455646
OMA03453,OMA00102,Regulatory,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04660,OMA01628,Regulatory,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA02001,OMA02914,Regulatory,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA03205,OMA01038,Regulatory,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03016,Regulatory,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05145,OMA02080,Regulatory,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04169,OMA02592,Metabolic,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA04860,OMA02404,Protein-protein interaction,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,IntAct
OMA03001,OMA02404,Regulatory,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA00580,OMA00540,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00215,OMA00580,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00540,OMA00580,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02212,OMA00580,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02583,OMA00580,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02792,OMA00580,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00580,OMA01089,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00580,OMA01682,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02292,OMA01898,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00580,OMA02504,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02791,OMA02592,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02797,OMA02592,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA04044,OMA02592,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02592,OMA02791,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02592,OMA02797,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00580,OMA03073,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02592,OMA03078,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00580,OMA03684,Metabolic,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00510,OMA00580,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02307,OMA00580,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA00640,OMA00640,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA00580,OMA02568,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02060,OMA02592,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,IntAct
OMA02592,OMA02592,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA02307,OMA04729,Protein-protein interaction,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA03507,OMA00385,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA03001,OMA00791,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA03197,OMA01186,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04467,OMA01338,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04467,OMA01706,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05145,OMA01706,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05327,OMA01706,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Exp(HT)
OMA03001,OMA01946,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA03507,OMA02510,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA00542,OMA02636,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05145,OMA02891,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05381,OMA03898,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04467,OMA04102,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05145,OMA04102,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05327,OMA04102,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Exp(HT)
OMA04412,OMA04114,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04467,OMA04930,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA05996,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04660,OMA05996,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA05327,OMA03133,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,Exp(HT)
OMA04412,OMA00242,Regulatory,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00386,Regulatory,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01302,Regulatory,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01723,Regulatory,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA01189,OMA02049,Metabolic,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA04412,OMA02915,Regulatory,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA01189,OMA00925,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01189,OMA00954,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01541,OMA01189,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01753,OMA01189,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01189,OMA01541,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01189,OMA02040,Metabolic,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00756,OMA00756,Protein-protein interaction,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA03967,OMA03967,Protein-protein interaction,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA04412,OMA00166,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA03205,OMA00176,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00362,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00590,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00600,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00663,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00786,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA00807,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01256,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01390,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04660,OMA01390,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01422,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01465,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01577,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01879,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA01995,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02140,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02256,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02384,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02541,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02646,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02664,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02690,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02811,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02826,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02829,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02853,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA02906,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03018,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03059,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03154,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03375,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03433,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03588,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03603,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03624,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03632,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03809,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03958,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA03997,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04039,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04050,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04212,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04412,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04660,OMA04412,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04645,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04660,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04696,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04828,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04867,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04878,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA04900,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA05062,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA05209,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA04412,OMA05504,Regulatory,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Salm
OMA02510,OMA05252,Regulatory,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03453,OMA00125,Regulatory,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04169,OMA02791,Metabolic,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02591,OMA03838,Regulatory,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA02822,OMA02606,Metabolic,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02352,OMA00634,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00985,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02042,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02337,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02352,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02502,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA03222,OMA01238,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01238,OMA01682,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01238,OMA02018,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01342,OMA02352,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA03890,OMA02352,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA04437,OMA02352,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02797,OMA02791,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA04044,OMA02791,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02791,OMA03078,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01238,OMA03218,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02352,OMA03222,Metabolic,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02352,OMA02352,Protein-protein interaction,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA04660,OMA00350,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA05327,OMA01055,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA02498,OMA01238,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,RegulonDB
OMA04660,OMA01238,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04394,OMA02225,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA02498,OMA02352,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,RegulonDB
OMA05145,OMA02985,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03568,OMA03154,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03568,OMA03433,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03568,OMA03632,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03507,OMA03925,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03568,OMA04733,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03568,OMA05062,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA02527,OMA02606,Metabolic,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00978,OMA01682,Metabolic,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02200,OMA02496,Metabolic,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02396,OMA02496,Metabolic,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA03831,OMA02496,Metabolic,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02496,OMA03831,Metabolic,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA03634,OMA04662,Regulatory,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,RegulonDB
OMA03634,OMA05431,Regulatory,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,RegulonDB
OMA02350,OMA00140,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA00878,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA00947,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA01017,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA01334,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA01819,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02142,OMA02350,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA02350,OMA02350,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,IntAct_Interactome3d
OMA05318,OMA02350,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,IntAct_Interactome3d
OMA02350,OMA03545,Protein-protein interaction,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA03047,OMA02350,Regulatory,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA02606,OMA02822,Metabolic,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01238,OMA01217,Metabolic,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02543,OMA02915,Metabolic,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA05373,OMA02915,Protein-protein interaction,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Lit_Ecoli_IntAct
OMA00215,OMA00540,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00909,OMA01753,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00909,OMA01904,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02397,OMA01908,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02352,OMA02337,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA03222,OMA02352,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02791,OMA02797,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA00165,OMA03539,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA02579,OMA03539,Metabolic,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,PMID:31455646
OMA01747,OMA00909,Protein-protein interaction,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,IntAct
OMA01322,OMA01348,Protein-protein interaction,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,IntAct
OMA01908,OMA02397,Protein-protein interaction,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Interactome3d
OMA03197,OMA00499,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA05381,OMA01908,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03395,OMA02574,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03001,OMA03154,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04566,OMA03154,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04467,OMA03393,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA05145,OMA03393,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA05327,OMA03393,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Exp(HT)
OMA03001,OMA03433,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04566,OMA03433,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA03001,OMA03632,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
OMA04566,OMA03632,Regulatory,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Salm
